time,rssi,remrssi,x,y,z,home_x,home_y,home_z,dist
2024/7/19 12:17,161,143,-13.86949,2.614792,-23.1664,-13.82987,2.724708,-14.14368,9.023476463
2024/7/19 12:17,154,139,-14.30406,2.2843635,-23.710625,-13.82987,2.724708,-14.14368,9.588805769
2024/7/19 12:17,155,136,-14.73863,1.953935,-24.25485,-13.82987,2.724708,-14.14368,10.18114407
2024/7/19 12:17,155,137,-15.40586,1.549990367,-24.19266333,-13.82987,2.724708,-14.14368,10.23942245
2024/7/19 12:17,152,139,-16.07309,1.146045733,-24.13047667,-13.82987,2.724708,-14.14368,10.35665574
2024/7/19 12:17,156,139,-16.74032,0.7421011,-24.06829,-13.82987,2.724708,-14.14368,10.53087522
2024/7/19 12:17,154,139,-17.759815,0.17181115,-24.10308,-13.82987,2.724708,-14.14368,11.00687959
2024/7/19 12:17,163,144,-18.77931,-0.3984788,-24.13787,-13.82987,2.724708,-14.14368,11.58167025
2024/7/19 12:17,167,149,-19.54839333,-0.422320167,-24.17563,-13.82987,2.724708,-14.14368,11.96851353
2024/7/19 12:17,168,150,-20.31747667,-0.446161533,-24.21339,-13.82987,2.724708,-14.14368,12.39122727
2024/7/19 12:17,167,150,-21.08656,-0.4700029,-24.25115,-13.82987,2.724708,-14.14368,12.84627095
2024/7/19 12:17,166,152,-22.168525,-0.4020908,-24.173495,-13.82987,2.724708,-14.14368,13.41294997
2024/7/19 12:17,165,151,-23.25049,-0.3341787,-24.09584,-13.82987,2.724708,-14.14368,14.0410241
2024/7/19 12:17,164,151,-24.347745,-0.35646245,-24.03123,-13.82987,2.724708,-14.14368,14.76085874
2024/7/19 12:17,165,152,-25.445,-0.3787462,-23.96662,-13.82987,2.724708,-14.14368,15.52523182
2024/7/19 12:17,165,152,-26.23688333,-0.362658633,-24.01802667,-13.82987,2.724708,-14.14368,16.15452056
2024/7/19 12:17,166,152,-27.02876667,-0.346571067,-24.06943333,-13.82987,2.724708,-14.14368,16.79774412
2024/7/19 12:17,166,150,-27.82065,-0.3304835,-24.12084,-13.82987,2.724708,-14.14368,17.4533619
2024/7/19 12:17,165,148,-29.01289,-0.34050905,-24.11233,-13.82987,2.724708,-14.14368,18.41992494
2024/7/19 12:17,164,147,-30.20513,-0.3505346,-24.10382,-13.82987,2.724708,-14.14368,19.41161111
2024/7/19 12:17,160,146,-30.99029667,-0.4370107,-24.12353,-13.82987,2.724708,-14.14368,20.10159483
2024/7/19 12:17,156,142,-31.77546333,-0.5234868,-24.14324,-13.82987,2.724708,-14.14368,20.79870885
2024/7/19 12:17,153,138,-32.56063,-0.6099629,-24.16295,-13.82987,2.724708,-14.14368,21.50225968
2024/7/19 12:17,146,133,-33.70846,-0.60805225,-24.117895,-13.82987,2.724708,-14.14368,22.4888994
2024/7/19 12:17,147,129,-34.85629,-0.6061416,-24.07284,-13.82987,2.724708,-14.14368,23.49027704
2024/7/19 12:17,150,130,-36.128305,-0.6361597,-24.08797,-13.82987,2.724708,-14.14368,24.64557848
2024/7/19 12:17,147,130,-37.40032,-0.6661778,-24.1031,-13.82987,2.724708,-14.14368,25.81190164
2024/7/19 12:17,145,129,-38.13410667,-0.636533467,-24.08643667,-13.82987,2.724708,-14.14368,26.47361468
2024/7/19 12:17,139,123,-38.86789333,-0.606889133,-24.06977333,-13.82987,2.724708,-14.14368,27.13907664
2024/7/19 12:17,138,120,-39.60168,-0.5772448,-24.05311,-13.82987,2.724708,-14.14368,27.80801837
2024/7/19 12:17,145,129,-40.80231,-0.62272205,-24.10857,-13.82987,2.724708,-14.14368,28.94852052
2024/7/19 12:17,155,130,-42.00294,-0.6681993,-24.16403,-13.82987,2.724708,-14.14368,30.09387159
2024/7/19 12:17,159,139,-42.62712,-0.6201689,-24.1395,-13.82987,2.724708,-14.14368,30.66571745
2024/7/19 12:17,156,141,-43.2513,-0.5721385,-24.11497,-13.82987,2.724708,-14.14368,31.23966012
2024/7/19 12:17,153,130,-43.87548,-0.5241081,-24.09044,-13.82987,2.724708,-14.14368,31.81558613
2024/7/19 12:17,164,142,-44.05497,0.56545345,-24.123995,-13.82987,2.724708,-14.14368,31.90338129
2024/7/19 12:17,165,148,-44.23446,1.655015,-24.15755,-13.82987,2.724708,-14.14368,32.02906381
2024/7/19 12:17,165,149,-44.326365,2.5313505,-24.15326,-13.82987,2.724708,-14.14368,32.09774581
2024/7/19 12:17,169,152,-44.41827,3.407686,-24.14897,-13.82987,2.724708,-14.14368,32.19041009
2024/7/19 12:17,155,149,-43.76718333,3.431009,-24.09090667,-13.82987,2.724708,-14.14368,31.55453864
2024/7/19 12:17,147,136,-43.11609667,3.454332,-24.03284333,-13.82987,2.724708,-14.14368,30.91942715
2024/7/19 12:17,149,132,-42.46501,3.477655,-23.97478,-13.82987,2.724708,-14.14368,30.2851234
2024/7/19 12:17,146,131,-41.34285,3.5659835,-23.995215,-13.82987,2.724708,-14.14368,29.23567264
2024/7/19 12:18,140,126,-40.22069,3.654312,-24.01565,-13.82987,2.724708,-14.14368,28.19211478
2024/7/19 12:18,129,114,-39.47159333,3.657145,-24.07070667,-13.82987,2.724708,-14.14368,27.51205686
2024/7/19 12:18,130,113,-38.72249667,3.659978,-24.12576333,-13.82987,2.724708,-14.14368,26.83578916
2024/7/19 12:18,137,118,-37.9734,3.662811,-24.18082,-13.82987,2.724708,-14.14368,26.16360559
2024/7/19 12:18,144,125,-36.82912,3.6809285,-24.188235,-13.82987,2.724708,-14.14368,25.11519348
2024/7/19 12:18,146,127,-35.68484,3.699046,-24.19565,-13.82987,2.724708,-14.14368,24.07553009
2024/7/19 12:18,135,124,-34.542415,3.664976,-24.17063,-13.82987,2.724708,-14.14368,23.03113872
2024/7/19 12:18,136,118,-33.39999,3.630906,-24.14561,-13.82987,2.724708,-14.14368,21.9965769
2024/7/19 12:18,147,127,-32.61083,3.708448333,-24.17206667,-13.82987,2.724708,-14.14368,21.31339351
2024/7/19 12:18,143,130,-31.82167,3.785990667,-24.19852333,-13.82987,2.724708,-14.14368,20.63809736
2024/7/19 12:18,136,127,-31.03251,3.863533,-24.22498,-13.82987,2.724708,-14.14368,19.97148855
2024/7/19 12:18,141,119,-29.797245,3.858028,-24.11622,-13.82987,2.724708,-14.14368,18.85982589
2024/7/19 12:18,151,127,-28.56198,3.852523,-24.00746,-13.82987,2.724708,-14.14368,17.76516782
2024/7/19 12:18,159,135,-27.443235,3.9757375,-23.985025,-13.82987,2.724708,-14.14368,16.84460901
2024/7/19 12:18,160,143,-26.32449,4.098952,-23.96259,-13.82987,2.724708,-14.14368,15.95039401
2024/7/19 12:18,159,143,-25.47750333,4.112745667,-24.00132,-13.82987,2.724708,-14.14368,15.32211073
2024/7/19 12:18,163,145,-24.63051667,4.126539333,-24.04005,-13.82987,2.724708,-14.14368,14.71588389
2024/7/19 12:18,159,145,-23.78353,4.140333,-24.07878,-13.82987,2.724708,-14.14368,14.13455176
2024/7/19 12:18,159,143,-22.63818,4.244598,-24.214755,-13.82987,2.724708,-14.14368,13.46562076
