time,rssi,remrssi,x,y,z,home_x,home_y,home_z,dist
2025/3/11 15:56,159,161,3.779056,1.619532,-2.166778,4.026683,1.569923,7.313684,9.483825173
2025/3/11 15:56,155,159,2.922177,1.9589295,-2.2333065,4.026683,1.569923,7.313684,9.618538723
2025/3/11 15:56,145,149,2.065298,2.298327,-2.299835,4.026683,1.569923,7.313684,9.838564482
2025/3/11 15:56,133,146,1.0952781,2.9865735,-2.3410865,4.026683,1.569923,7.313684,10.1889463
2025/3/11 15:56,144,145,0.1252582,3.67482,-2.382338,4.026683,1.569923,7.313684,10.66135777
2025/3/11 15:56,147,150,-0.595061867,3.955556667,-2.427282,4.026683,1.569923,7.313684,11.04256276
2025/3/11 15:56,146,147,-1.315381933,4.236293333,-2.472226,4.026683,1.569923,7.313684,11.46347343
2025/3/11 15:56,146,148,-2.035702,4.51703,-2.51717,4.026683,1.569923,7.313684,11.91988431
2025/3/11 15:56,140,145,-3.1847665,4.974733,-2.6045065,4.026683,1.569923,7.313684,12.72667426
2025/3/11 15:56,138,144,-4.333831,5.432436,-2.691843,4.026683,1.569923,7.313684,13.59881508
2025/3/11 15:56,143,144,-5.5276245,5.4558005,-2.652522,4.026683,1.569923,7.313684,14.34259732
2025/3/11 15:56,143,147,-6.721418,5.479165,-2.613201,4.026683,1.569923,7.313684,15.14420331
2025/3/11 15:56,138,144,-7.540932,5.482999,-2.628169,4.026683,1.569923,7.313684,15.74681941
2025/3/11 15:56,142,143,-8.360446,5.486833,-2.643137,4.026683,1.569923,7.313684,16.36830575
2025/3/11 15:56,142,145,-9.17996,5.490667,-2.658105,4.026683,1.569923,7.313684,17.00659368
2025/3/11 15:56,140,146,-10.371975,5.537558,-2.650851,4.026683,1.569923,7.313684,17.95425959
2025/3/11 15:56,132,143,-11.56399,5.584449,-2.643597,4.026683,1.569923,7.313684,18.92968432
2025/3/11 15:56,118,129,-12.34124667,5.624588,-2.646546,4.026683,1.569923,7.313684,19.58457586
2025/3/11 15:56,114,118,-13.11850333,5.664727,-2.649495,4.026683,1.569923,7.313684,20.24820412
2025/3/11 15:56,126,116,-13.89576,5.704866,-2.652444,4.026683,1.569923,7.313684,20.91973767
2025/3/11 15:57,113,117,-15.0742,5.71764,-2.631671,4.026683,1.569923,7.313684,21.93074038
2025/3/11 15:57,121,119,-16.25264,5.730414,-2.610898,4.026683,1.569923,7.313684,22.9577428
2025/3/11 15:57,120,121,-17.44795,5.745923,-2.6287235,4.026683,1.569923,7.313684,24.0301957
2025/3/11 15:57,123,118,-18.64326,5.761432,-2.646549,4.026683,1.569923,7.313684,25.11376724
2025/3/11 15:57,117,118,-19.43506333,5.793634667,-2.676656,4.026683,1.569923,7.313684,25.84763383
2025/3/11 15:57,117,120,-20.22686667,5.825837333,-2.706763,4.026683,1.569923,7.313684,26.58489865
2025/3/11 15:57,116,122,-21.01867,5.85804,-2.73687,4.026683,1.569923,7.313684,27.32528664
2025/3/11 15:57,112,117,-21.663136,6.2158234,-2.7266806,4.026683,1.569923,7.313684,27.97070096
2025/3/11 15:57,109,120,-22.307602,6.5736068,-2.7164912,4.026683,1.569923,7.313684,28.62054913
2025/3/11 15:57,122,117,-22.952068,6.9313902,-2.7063018,4.026683,1.569923,7.313684,29.27453589
2025/3/11 15:57,127,129,-23.596534,7.2891736,-2.6961124,4.026683,1.569923,7.313684,29.93238996
2025/3/11 15:57,130,136,-24.241,7.646957,-2.685923,4.026683,1.569923,7.313684,30.59386188
2025/3/11 15:57,137,140,-24.34422,8.7057555,-2.6819975,4.026683,1.569923,7.313684,30.91507547
2025/3/11 15:57,135,140,-24.44744,9.764554,-2.678072,4.026683,1.569923,7.313684,31.26919963
2025/3/11 15:57,133,140,-24.44986,10.850552,-2.6696215,4.026683,1.569923,7.313684,31.57071372
2025/3/11 15:57,132,137,-24.45228,11.93655,-2.661171,4.026683,1.569923,7.313684,31.90636333
2025/3/11 15:57,131,139,-24.49490667,12.71148,-2.671553667,4.026683,1.569923,7.313684,32.20745784
2025/3/11 15:57,130,139,-24.53753333,13.48641,-2.681936333,4.026683,1.569923,7.313684,32.52429158
2025/3/11 15:57,126,136,-24.58016,14.26134,-2.692319,4.026683,1.569923,7.313684,32.85640924
2025/3/11 15:57,126,136,-24.631875,15.44133,-2.680041,4.026683,1.569923,7.313684,33.370697
2025/3/11 15:57,125,133,-24.68359,16.62132,-2.667763,4.026683,1.569923,7.313684,33.91833739
2025/3/11 15:57,126,128,-24.72821,17.38680667,-2.668244333,4.026683,1.569923,7.313684,34.3024281
2025/3/11 15:57,119,129,-24.77283,18.15229333,-2.668725667,4.026683,1.569923,7.313684,34.69921408
2025/3/11 15:57,119,124,-24.81745,18.91778,-2.669207,4.026683,1.569923,7.313684,35.10826489
2025/3/11 15:57,117,123,-24.90348,20.13748,-2.7012605,4.026683,1.569923,7.313684,35.80513395
2025/3/11 15:57,117,125,-24.98951,21.35718,-2.733314,4.026683,1.569923,7.313684,36.52967512
2025/3/11 15:57,123,127,-25.02980333,22.16132667,-2.709677,4.026683,1.569923,7.313684,36.99666294
2025/3/11 15:57,122,126,-25.07009667,22.96547333,-2.68604,4.026683,1.569923,7.313684,37.47514698
2025/3/11 15:57,121,127,-25.11039,23.76962,-2.662403,4.026683,1.569923,7.313684,37.96469257
2025/3/11 15:57,118,129,-24.80461,24.64729,-2.666474,4.026683,1.569923,7.313684,38.25456675
2025/3/11 15:57,115,120,-24.49883,25.52496,-2.670545,4.026683,1.569923,7.313684,38.56466671
2025/3/11 15:57,134,124,-23.45494,25.62473,-2.648099,4.026683,1.569923,7.313684,37.85644546
2025/3/11 15:57,134,131,-22.41105,25.7245,-2.625653,4.026683,1.569923,7.313684,37.1643342
2025/3/11 15:57,135,136,-21.71060667,25.72969,-2.625234667,4.026683,1.569923,7.313684,36.67266728
2025/3/11 15:57,132,137,-21.01016333,25.73488,-2.624816333,4.026683,1.569923,7.313684,36.18787932
2025/3/11 15:57,125,132,-20.30972,25.74007,-2.624398,4.026683,1.569923,7.313684,35.7102505
2025/3/11 15:57,130,137,-19.187795,25.77915,-2.6617065,4.026683,1.569923,7.313684,34.99295753
